Date,Close,Open,High,Low
2011/9/1,1204.42,1219.12,1229.29,1203.85 
2011/8/31,1218.89,1213.00,1230.71,1209.35 
2011/8/30,1212.92,1209.76,1220.10,1195.77 
2011/8/29,1210.08,1177.91,1210.28,1177.91 
2011/8/26,1176.80,1158.85,1181.23,1135.91 
2011/8/25,1159.27,1176.69,1190.68,1155.47 
2011/8/24,1177.60,1162.16,1178.56,1156.30 
2011/8/23,1162.35,1124.36,1162.35,1122.91 
2011/8/22,1123.82,1123.55,1145.49,1121.09 
2011/8/19,1123.53,1140.47,1154.54,1122.05 
2011/8/18,1140.65,1189.62,1189.62,1131.03 
2011/8/17,1193.89,1192.89,1208.47,1184.36 
2011/8/16,1192.76,1204.22,1204.22,1180.53 
2011/8/15,1204.49,1178.86,1204.49,1178.86 
2011/8/12,1178.81,1172.87,1189.04,1170.74 
2011/8/11,1172.64,1121.30,1186.29,1121.30 
2011/8/10,1120.76,1171.77,1171.77,1118.01 
2011/8/9,1172.53,1120.23,1172.88,1101.54 
2011/8/8,1119.46,1198.48,1198.48,1119.28 
2011/8/5,1199.38,1200.28,1218.11,1168.09 
2011/8/4,1200.07,1260.23,1260.23,1199.54 
2011/8/3,1260.34,1254.25,1261.20,1234.56 
2011/8/2,1254.05,1286.56,1286.56,1254.03 
2011/8/1,1286.94,1292.59,1307.38,1274.73 
2011/7/29,1292.28,1300.12,1304.16,1282.86 
2011/7/28,1300.67,1304.84,1316.32,1299.16 
2011/7/27,1304.89,1331.91,1331.91,1303.49 
2011/7/26,1331.94,1337.39,1338.51,1329.59 
2011/7/25,1337.43,1344.32,1344.32,1331.09 
2011/7/22,1345.02,1343.80,1346.10,1336.95 
2011/7/21,1343.80,1325.65,1347.00,1325.65 
2011/7/20,1325.84,1328.66,1330.43,1323.65 
2011/7/19,1326.73,1307.07,1328.14,1307.07 
2011/7/18,1305.44,1315.94,1315.94,1295.92 
2011/7/15,1316.14,1308.87,1317.70,1307.52 
2011/7/14,1308.87,1317.74,1326.88,1306.51 
2011/7/13,1317.72,1314.45,1331.48,1314.45 
2011/7/12,1313.64,1319.61,1327.17,1313.33 
2011/7/11,1319.49,1343.31,1343.31,1316.42 
2011/7/8,1343.80,1352.39,1352.39,1333.71 
2011/7/7,1353.22,1339.62,1356.48,1339.62 
2011/7/6,1339.22,1337.56,1340.94,1330.92 
2011/7/5,1337.88,1339.59,1340.89,1334.30 
2011/7/1,1339.67,1320.64,1341.01,1318.18 
2011/6/30,1320.64,1307.64,1321.97,1307.64 
2011/6/29,1307.41,1296.85,1309.21,1296.85 
2011/6/28,1296.67,1280.21,1296.80,1280.21 
2011/6/27,1280.10,1268.44,1284.91,1267.53 
2011/6/24,1268.45,1283.04,1283.93,1267.24 
2011/6/23,1283.50,1286.60,1286.60,1262.87 
2011/6/22,1287.14,1295.48,1298.61,1286.79 
2011/6/21,1295.52,1278.40,1297.62,1278.40 
2011/6/20,1278.36,1271.50,1280.42,1267.56 
2011/6/17,1271.50,1268.58,1279.82,1267.40 
2011/6/16,1267.64,1265.53,1274.11,1258.07 
2011/6/15,1265.42,1287.87,1287.87,1261.90 
2011/6/14,1287.87,1272.22,1292.50,1272.22 
2011/6/13,1271.83,1271.31,1277.04,1265.64 
2011/6/10,1270.98,1288.60,1288.60,1268.28 
2011/6/9,1289.00,1279.63,1294.54,1279.63 
2011/6/8,1279.56,1284.63,1287.04,1277.42 
2011/6/7,1284.94,1286.31,1296.22,1284.74 
2011/6/6,1286.17,1300.26,1300.26,1284.72 
2011/6/3,1300.16,1312.94,1312.94,1297.90 
2011/6/2,1312.94,1314.55,1318.03,1305.61 
2011/6/1,1314.55,1345.20,1345.20,1313.71 
2011/5/31,1345.20,1331.10,1345.20,1331.10 
2011/5/27,1331.10,1325.69,1334.62,1325.69 
2011/5/26,1325.69,1320.64,1328.51,1314.41 
2011/5/25,1320.47,1316.36,1325.86,1311.80 
2011/5/24,1316.28,1317.70,1323.72,1313.87 
2011/5/23,1317.37,1333.07,1333.07,1312.88 
2011/5/20,1333.27,1342.00,1342.00,1330.67 
2011/5/19,1343.60,1342.40,1346.82,1336.36 
2011/5/18,1340.68,1328.54,1341.82,1326.59 
2011/5/17,1328.98,1326.10,1330.42,1318.51 
2011/5/16,1329.47,1334.77,1343.33,1327.32 
2011/5/13,1337.77,1348.69,1350.47,1333.36 
2011/5/12,1348.65,1339.39,1351.05,1332.03 
2011/5/11,1342.08,1354.51,1354.51,1336.36 
2011/5/10,1357.16,1348.34,1359.44,1348.34 
2011/5/9,1346.29,1340.20,1349.44,1338.64 
2011/5/6,1340.20,1340.24,1354.36,1335.58 
2011/5/5,1335.10,1344.16,1348.00,1329.17 
2011/5/4,1347.32,1355.90,1355.90,1341.50 
2011/5/3,1356.62,1359.76,1360.84,1349.52 
2011/5/2,1361.22,1365.21,1370.58,1358.59 
2011/4/29,1363.61,1360.14,1364.56,1358.69 
2011/4/28,1360.48,1353.86,1361.71,1353.60 
2011/4/27,1355.66,1348.43,1357.49,1344.25 
2011/4/26,1347.24,1336.75,1349.55,1336.75 
2011/4/25,1335.25,1337.14,1337.55,1331.47 
2011/4/21,1337.38,1333.23,1337.49,1332.83 
2011/4/20,1330.36,1319.12,1332.66,1319.12 
2011/4/19,1312.62,1305.99,1312.70,1303.97 
2011/4/18,1305.14,1313.35,1313.35,1294.70 
2011/4/15,1319.68,1314.54,1322.88,1313.68 
2011/4/14,1314.52,1311.13,1316.79,1302.42 
2011/4/13,1314.41,1314.03,1321.35,1309.19 
2011/4/12,1314.16,1321.96,1321.96,1309.51 
2011/4/11,1324.46,1329.01,1333.77,1321.06 
2011/4/8,1328.17,1336.16,1339.46,1322.94 
2011/4/7,1333.51,1334.82,1338.80,1326.56 
2011/4/6,1335.54,1335.94,1339.38,1331.09 
2011/4/5,1332.63,1332.03,1338.21,1330.03 
2011/4/4,1332.87,1333.56,1336.74,1329.10 
2011/4/1,1332.41,1329.48,1337.85,1328.89 
2011/3/31,1325.83,1327.44,1329.77,1325.03 
2011/3/30,1328.26,1321.89,1331.74,1321.89 
2011/3/29,1319.44,1309.37,1319.45,1305.26 
2011/3/28,1310.19,1315.45,1319.74,1310.19 
2011/3/25,1313.80,1311.80,1319.18,1310.15 
2011/3/24,1309.66,1300.61,1311.34,1297.74 
2011/3/23,1297.54,1292.19,1300.51,1284.05 
2011/3/22,1293.77,1298.29,1299.35,1292.70 
2011/3/21,1298.38,1281.65,1300.58,1281.65 
2011/3/18,1279.21,1276.71,1288.88,1276.18 
2011/3/17,1273.72,1261.61,1278.88,1261.61 
2011/3/16,1256.88,1279.46,1280.91,1249.05 
2011/3/15,1281.87,1288.46,1288.46,1261.12 
2011/3/14,1296.39,1301.19,1301.19,1286.37 
2011/3/11,1304.28,1293.43,1308.35,1291.99 
2011/3/10,1295.11,1315.72,1315.72,1294.21 
2011/3/9,1320.02,1319.92,1323.21,1312.27 
2011/3/8,1321.82,1311.05,1325.74,1306.86 
2011/3/7,1310.13,1322.72,1327.68,1303.99 
2011/3/4,1321.15,1330.73,1331.08,1312.59 
2011/3/3,1330.97,1312.37,1332.28,1312.37 
2011/3/2,1308.44,1305.47,1314.19,1302.58 
2011/3/1,1306.33,1328.64,1332.09,1306.14 
2011/2/28,1327.22,1321.61,1329.38,1320.55 
2011/2/25,1319.88,1307.34,1320.61,1307.34 
2011/2/24,1306.10,1307.09,1310.91,1294.26 
2011/2/23,1307.40,1315.44,1317.91,1299.55 
2011/2/22,1315.44,1338.91,1338.91,1312.33 
2011/2/18,1343.01,1340.38,1344.07,1338.12 
2011/2/17,1340.43,1334.37,1341.50,1331.00 
2011/2/16,1336.32,1329.51,1337.61,1329.51 
2011/2/15,1328.01,1330.43,1330.43,1324.61 
2011/2/14,1332.32,1328.73,1332.96,1326.90 
2011/2/11,1329.15,1318.66,1330.79,1316.08 
2011/2/10,1321.87,1318.13,1322.78,1311.74 
2011/2/9,1320.88,1322.48,1324.54,1314.89 
2011/2/8,1324.57,1318.76,1324.87,1316.03 
2011/2/7,1319.05,1311.85,1322.85,1311.85 
2011/2/4,1310.87,1307.01,1311.00,1301.67 
2011/2/3,1307.10,1302.77,1308.60,1294.83 
2011/2/2,1304.03,1305.91,1307.61,1302.62 
2011/2/1,1307.59,1289.14,1308.86,1289.14 
2011/1/31,1286.12,1276.50,1287.17,1276.50 
2011/1/28,1276.34,1299.63,1302.67,1275.10 
2011/1/27,1299.54,1297.51,1301.29,1294.41 
2011/1/26,1296.63,1291.97,1299.74,1291.97 
2011/1/25,1291.18,1288.17,1291.26,1281.07 
2011/1/24,1290.84,1283.29,1291.93,1282.47 
2011/1/21,1283.35,1283.63,1291.21,1282.07 
2011/1/20,1280.26,1280.85,1283.35,1271.26 
2011/1/19,1281.92,1294.52,1294.60,1278.92 
2011/1/18,1295.02,1293.22,1296.06,1290.16 
2011/1/14,1293.24,1282.90,1293.24,1281.24 
2011/1/13,1283.76,1285.78,1286.70,1280.47 
2011/1/12,1285.96,1275.65,1286.87,1275.65 
2011/1/11,1274.48,1272.58,1277.25,1269.62 
2011/1/10,1269.75,1270.84,1271.52,1262.18 
2011/1/7,1271.50,1274.41,1276.83,1261.70 
2011/1/6,1273.85,1276.29,1278.17,1270.43 
2011/1/5,1276.56,1268.78,1277.63,1265.36 
2011/1/4,1270.20,1272.95,1274.12,1262.66 
2011/1/3,1271.87,1257.62,1276.17,1257.62 
2010/12/31,1257.64,1256.76,1259.34,1254.19 
2010/12/30,1257.88,1259.44,1261.09,1256.32 
2010/12/29,1259.78,1258.78,1262.60,1258.78 
2010/12/28,1258.51,1259.10,1259.90,1256.22 
2010/12/27,1257.54,1254.66,1258.43,1251.48 
2010/12/23,1256.77,1257.53,1258.59,1254.05 
2010/12/22,1258.84,1254.94,1259.39,1254.94 
2010/12/21,1254.60,1249.43,1255.82,1249.43 
2010/12/20,1247.08,1245.76,1250.20,1241.51 
2010/12/17,1243.91,1243.63,1245.81,1239.87 
2010/12/16,1242.87,1236.34,1243.75,1232.85 
2010/12/15,1235.23,1241.58,1244.25,1234.01 
2010/12/14,1241.59,1241.84,1246.59,1238.17 
2010/12/13,1240.46,1242.52,1246.73,1240.34 
2010/12/10,1240.40,1233.85,1240.40,1232.58 
2010/12/9,1233.00,1230.14,1234.71,1226.85 
2010/12/8,1228.28,1225.02,1228.93,1219.50 
2010/12/7,1223.75,1227.25,1235.05,1223.25 
2010/12/6,1223.12,1223.87,1225.80,1220.67 
2010/12/3,1224.71,1219.93,1225.57,1216.82 
2010/12/2,1221.53,1206.81,1221.89,1206.81 
2010/12/1,1206.07,1186.60,1207.61,1186.60 
2010/11/30,1180.55,1182.96,1187.40,1174.14 
2010/11/29,1187.76,1189.08,1190.34,1173.64 
2010/11/26,1189.40,1194.16,1194.16,1186.93 
2010/11/24,1198.35,1183.70,1198.62,1183.70 
2010/11/23,1180.73,1192.51,1192.51,1176.91 
2010/11/22,1197.84,1198.07,1198.94,1184.58 
2010/11/19,1199.73,1196.12,1199.97,1189.44 
2010/11/18,1196.69,1183.75,1200.29,1183.75 
2010/11/17,1178.59,1178.33,1183.56,1175.82 
2010/11/16,1178.34,1194.79,1194.79,1173.00 
2010/11/15,1197.75,1200.44,1207.43,1197.15 
2010/11/12,1199.21,1209.07,1210.50,1194.08 
2010/11/11,1213.54,1213.04,1215.45,1204.49 
2010/11/10,1218.71,1213.14,1218.75,1204.33 
2010/11/9,1213.40,1223.59,1226.84,1208.94 
2010/11/8,1223.25,1223.24,1224.57,1217.55 
2010/11/5,1225.85,1221.20,1227.08,1220.29 
2010/11/4,1221.06,1198.34,1221.25,1198.34 
2010/11/3,1197.96,1193.79,1198.30,1183.56 
2010/11/2,1193.57,1187.86,1195.88,1187.86 
2010/11/1,1184.38,1185.71,1195.81,1177.65 
2010/10/29,1183.26,1183.87,1185.46,1179.70 
2010/10/28,1183.78,1184.47,1189.53,1177.10 
2010/10/27,1182.45,1183.84,1183.84,1171.70 
2010/10/26,1185.64,1184.88,1187.11,1177.72 
2010/10/25,1185.62,1184.74,1196.14,1184.74 
2010/10/22,1183.08,1180.52,1183.93,1178.99 
2010/10/21,1180.26,1179.82,1189.43,1171.17 
2010/10/20,1178.17,1166.74,1182.94,1166.74 
2010/10/19,1165.90,1178.64,1178.64,1159.71 
2010/10/18,1184.71,1176.83,1185.53,1174.55 
2010/10/15,1176.19,1177.47,1181.20,1167.12 
2010/10/14,1173.81,1177.82,1178.89,1166.71 
2010/10/13,1178.10,1171.32,1184.38,1171.32 
2010/10/12,1169.77,1164.28,1172.58,1155.71 
2010/10/11,1165.32,1165.32,1168.68,1162.02 
2010/10/8,1165.15,1158.36,1167.73,1155.58 
2010/10/7,1158.06,1161.57,1163.87,1151.41 
2010/10/6,1159.97,1159.81,1162.33,1154.85 
2010/10/5,1160.75,1140.68,1162.76,1140.68 
2010/10/4,1137.03,1144.96,1148.16,1131.87 
2010/10/1,1146.24,1143.49,1150.30,1139.42 
2010/9/30,1141.20,1145.97,1157.16,1136.08 
2010/9/29,1144.73,1146.75,1148.63,1140.26 
2010/9/28,1147.70,1142.31,1150.00,1132.09 
2010/9/27,1142.16,1148.64,1149.92,1142.00 
2010/9/24,1148.67,1131.69,1148.90,1131.69 
2010/9/23,1124.83,1131.10,1136.77,1122.79 
2010/9/22,1134.28,1139.49,1144.38,1131.58 
2010/9/21,1139.78,1142.82,1148.59,1136.22 
2010/9/20,1142.71,1126.57,1144.86,1126.57 
2010/9/17,1125.59,1126.39,1131.47,1122.43 
2010/9/16,1124.66,1123.89,1125.44,1118.88 
2010/9/15,1125.07,1119.43,1126.46,1114.63 
2010/9/14,1121.10,1121.16,1127.36,1115.58 
2010/9/13,1121.90,1113.38,1123.87,1113.38 
2010/9/10,1109.55,1104.57,1110.88,1103.92 
2010/9/9,1104.18,1101.15,1110.27,1101.15 
2010/9/8,1098.87,1092.36,1103.26,1092.36 
2010/9/7,1091.84,1102.60,1102.60,1091.15 
2010/9/3,1104.51,1093.61,1105.10,1093.61 
2010/9/2,1090.10,1080.66,1090.10,1080.39 
2010/9/1,1080.29,1049.72,1081.30,1049.72 
2010/8/31,1049.33,1046.88,1055.14,1040.88 
2010/8/30,1048.92,1062.90,1064.40,1048.79 
2010/8/27,1064.59,1049.27,1065.21,1039.70 
2010/8/26,1047.22,1056.28,1061.45,1045.40 
2010/8/25,1055.33,1048.98,1059.38,1039.83 
2010/8/24,1051.87,1063.20,1063.20,1046.68 
2010/8/23,1067.36,1073.36,1081.58,1067.08 
2010/8/20,1071.69,1075.63,1075.63,1063.91 
2010/8/19,1075.63,1092.44,1092.44,1070.66 
2010/8/18,1094.16,1092.08,1099.77,1085.76 
2010/8/17,1092.54,1081.16,1100.14,1081.16 
2010/8/16,1079.38,1077.49,1082.62,1069.49 
2010/8/13,1079.25,1082.22,1086.25,1079.00 
2010/8/12,1083.61,1081.48,1086.72,1076.69 
2010/8/11,1089.47,1116.89,1116.89,1088.55 
2010/8/10,1121.06,1122.92,1127.16,1111.58 
2010/8/9,1127.79,1122.80,1129.24,1120.91 
2010/8/6,1121.64,1122.07,1123.06,1107.17 
2010/8/5,1125.81,1125.78,1126.56,1118.81 
2010/8/4,1127.24,1121.06,1128.75,1119.46 
2010/8/3,1120.46,1125.34,1125.44,1116.76 
2010/8/2,1125.86,1107.53,1127.30,1107.53 
2010/7/30,1101.60,1098.44,1106.44,1088.01 
2010/7/29,1101.53,1108.07,1115.90,1092.82 
2010/7/28,1106.13,1112.84,1114.66,1103.11 
2010/7/27,1113.84,1117.36,1120.95,1109.78 
2010/7/26,1115.01,1102.89,1115.01,1101.30 
2010/7/23,1102.66,1092.17,1103.73,1087.88 
2010/7/22,1093.67,1072.14,1097.50,1072.14 
2010/7/21,1069.59,1086.67,1088.96,1065.25 
2010/7/20,1083.48,1064.53,1083.94,1056.88 
2010/7/19,1071.25,1066.85,1074.70,1061.11 
2010/7/16,1064.88,1093.85,1093.85,1063.32 
2010/7/15,1096.48,1094.46,1098.66,1080.53 
2010/7/14,1095.17,1095.61,1099.08,1087.68 
2010/7/13,1095.34,1080.65,1099.46,1080.65 
2010/7/12,1078.75,1077.23,1080.78,1070.45 
2010/7/9,1077.96,1070.50,1078.16,1068.10 
2010/7/8,1070.25,1062.92,1071.25,1058.24 
2010/7/7,1060.27,1028.54,1060.89,1028.54 
2010/7/6,1028.06,1028.09,1042.50,1018.35 
